,,,bg_slope,bg_intercept,amplitude,Time,center,sigma,fwhm,height
Ba,90,2,-0.24254572167007674,294.2527750635679,2874.67544382494,600.0,1083.591432609989,3.331174585142114,7.844316536584354,344.2718488632191
Ba,90,3,-0.39607787482200485,495.45973953742003,6806.354444895022,600.0,1187.1492772843874,3.2740807298113452,7.709870784174353,829.3450653607138
Ba,90,4,-1.1928858532936033,1688.0064410200887,19029.372011398485,600.0,1395.3030172971676,3.3203889395344497,7.818918282594513,2286.365114457753
Ba,90,5,0.030372945044918297,-34.9635418827009,2469.039996806715,600.0,1504.342521132031,3.340429086746824,7.866109222053156,294.8736433370419
Co,-100,1,-0.05951548765930757,282.8389222683994,907.7187990174045,600.0,4597.6168881970825,7.921045533522321,18.652636443249033,45.71712457663537
Co,-100,2,-0.17334287726872008,902.4003806419065,1227.8452288869382,600.0,5222.930825958088,10.645490485001405,25.06821390389101,46.013793384750464
Co,-120,1,-0.10718215388246637,500.08641395708685,1164.2003599922798,600.0,4598.448525772361,7.5718671385835465,17.83038417527931,61.33873729895261
Co,-120,2,0.005075960399979304,-21.770091187478794,1107.8807911230876,600.0,5222.06287011729,8.139908429182558,19.16801916720767,54.2979708901774
Co,-20,1,0.013018911587503212,-57.74930769177467,740.7867109513315,600.0,4598.112277169905,4.744361105201841,11.172116417751399,62.29103302283028
Co,-20,2,0.0027770721779726715,-12.364294234327371,641.7787128480943,600.0,5221.76056567946,4.07316798770316,9.591577440803155,62.858363948557376
Co,-40,1,0.03940005003422492,-176.08554986067517,601.9509294821617,600.0,4597.255441488315,10.054463721867803,23.67645226152874,23.884286117861716
Co,-40,2,-0.023719720927281,126.38975667085295,518.2040816375066,600.0,5221.924420580358,10.48140939290146,24.68183246659222,19.723829157733796
Co,-60,1,-0.18202595214265,842.8353439179758,655.674846188711,600.0,4600.063486491685,9.227716969339307,21.729612473739586,28.34681991870836
Co,-60,2,-0.03480190339686278,186.05145932532488,531.5153366674906,600.0,5222.294613503209,9.1831745902598,21.62472318863558,23.090484539007786
Co,-80,1,0.7587151325176839,-3516.685059995945,2711.166928031618,600.0,4593.0704433307865,16.226042002861497,38.209408229178315,66.65822569435763
Co,-80,2,-0.09927967338162336,521.6102141153784,749.3984060591399,600.0,5223.870633484692,9.912854352977739,23.34298768747904,30.15949928082622
Co,0,1,-0.07621626223550686,355.04072520975274,720.640578867837,800.0,4598.090420550106,4.062481486214177,9.56641265336687,70.76807881647275
Co,0,2,-0.01082928369824519,57.75736477694055,626.6553410428581,800.0,5221.853720807581,4.295796937655783,10.115828544730592,58.19626176263044
Co,100,1,-0.06991572551991483,324.6389034618558,1146.5477685623976,600.0,4598.114085553795,4.303685015804883,10.134403548917657,106.28250026904108
Co,100,2,-0.023215590414673592,122.62675608552323,1012.889668107068,600.0,5222.504696682251,3.9695919875738097,9.34767460417856,101.79497920839073
Co,120,1,-0.04918718553252715,229.18874707700988,1345.4669256875525,600.0,4597.62290209359,9.244025668395201,21.76801652445039,58.06600816166985
Co,120,2,0.038708497242592364,-198.03858260614177,988.2376932512171,600.0,5222.1730431191845,8.157352271715272,19.209096276480558,48.330610860015604
Co,20,1,-0.12396363876514108,573.9945852220682,621.0472333166073,600.0,4598.340215192168,3.8883276574722974,9.156311734368916,63.719427346055426
Co,20,2,0.01351606378993873,-68.68833369466334,575.6591716292595,600.0,5222.297073334946,4.156235568766176,9.787186642041966,55.255480625716096
Co,40,1,-0.05616613006633748,260.5707279033651,726.628990120717,600.0,4597.97116388658,4.477703350390332,10.544185403566162,64.73922408016743
Co,40,2,-0.01006743252302774,53.71425136268309,670.3268595049744,600.0,5222.396414543487,4.248954444974763,10.005522906115472,62.938245760429595
Co,60,1,-0.08107942303341416,375.40454606231424,725.819385272442,600.0,4598.220738916812,4.433621386857422,10.440380314199595,65.31005462115385
Co,60,2,-0.0010944816214815845,7.124438337763411,682.5655096241289,600.0,5221.951203032339,4.5419905661007824,10.695570224865445,59.95262437189306
Co,80,1,-0.0323883399263632,152.37440756751093,880.8418238084957,600.0,4597.8889329688745,4.372726738582849,10.296984378549666,80.36291406589072
Co,80,2,-0.00881085949157491,47.52380647425896,823.6204552361722,600.0,5222.484789638599,4.384389390269029,10.324447823993316,74.94248559861694
